s,x_right,y_right,x_left,y_left,psi_center,kappa_center,v_ref
747.0,747.0,-2.4565153932931176,747.0,1.2434846067068825,0.010774434029346802,3.740563546771664e-05,33.0
748.0,748.0,-2.4457218359521704,748.0,1.2542781640478295,0.010811509537817225,3.673992009418174e-05,33.0
749.0,749.0,-2.4348915316822826,749.0,1.2651084683177174,0.010847918164227244,3.6071940665587125e-05,33.0
750.0,750.0,-2.424025148547636,750.0,1.2759748514523646,0.010883657664206155,3.5401738365292636e-05,33.0
751.0,751.0,-2.413123356837925,751.0,1.286876643162075,0.010918725834642476,3.472935451257079e-05,33.0
752.0,752.0,-2.4021868290270167,752.0,1.2978131709729834,0.010953120513821094,3.4054830562239864e-05,33.0
753.0,753.0,-2.391216239731463,753.0,1.308783760268537,0.01098683958155813,3.3378208100173905e-05,33.0
754.0,754.0,-2.380212265668887,754.0,1.319787734331113,0.011019880959329095,3.269952883807243e-05,33.0
755.0,755.0,-2.36917558561624,755.0,1.33082441438376,0.011052242610393281,3.201883461309244e-05,33.0
756.0,756.0,-2.358106880367937,756.0,1.341893119632063,0.011083922539921177,3.133616738845556e-05,33.0
757.0,757.0,-2.3470068326938573,757.0,1.3529931673061428,0.011114918795120058,3.0651569247014606e-05,33.0
758.0,758.0,-2.3358761272972246,758.0,1.3641238727027758,0.011145229465348525,2.996508238708058e-05,33.0
759.0,759.0,-2.324715450772379,759.0,1.3752845492276213,0.011174852682233739,2.927674912483886e-05,33.0
760.0,760.0,-2.3135254915624217,760.0,1.3864745084375785,0.011203786619790776,2.8586611890166296e-05,33.0
761.0,761.0,-2.3023069399167446,761.0,1.3976930600832556,0.011232029494531488,2.7894713220375602e-05,33.0
762.0,762.0,-2.2910604878484566,762.0,1.4089395121515436,0.011259579565571328,2.720109576037812e-05,33.0
763.0,763.0,-2.2797868290916976,763.0,1.4202131709083026,0.011286435134738527,2.6505802262867587e-05,33.0
764.0,764.0,-2.2684866590588446,764.0,1.4315133409411556,0.011312594546681272,2.5808875581555255e-05,33.0
765.0,765.0,-2.2571606747976114,765.0,1.4428393252023888,0.011338056188963337,2.511035866871315e-05,33.0
766.0,766.0,-2.24580957494806,766.0,1.45419042505194,0.011362818492166336,2.4410294575053185e-05,33.0
767.0,767.0,-2.2344340596994954,767.0,1.4655659403005048,0.011386879929985091,2.3708726445255205e-05,33.0
768.0,768.0,-2.223034830747283,768.0,1.476965169252717,0.011410239019320933,2.3005697516217725e-05,33.0
769.0,769.0,-2.2116125912495583,769.0,1.4883874087504418,0.01143289432037355,2.230125111286042e-05,33.0
770.0,770.0,-2.200168045783858,770.0,1.4998319542161422,0.011454844436725875,2.1595430647790712e-05,33.0
771.0,771.0,-2.188701900303656,771.0,1.511298099696344,0.011476088015435258,2.088827961878919e-05,33.0
772.0,772.0,-2.1772148620948153,772.0,1.522785137905185,0.011496623747113301,2.0179841602019497e-05,33.0
773.0,773.0,-2.1657076397319592,773.0,1.534292360268041,0.011516450366003433,1.9470160252159407e-05,33.0
774.0,774.0,-2.1541809430347687,774.0,1.5458190569652315,0.011535566650060992,1.875927930267349e-05,33.0
775.0,775.0,-2.1426354830241934,775.0,1.557364516975807,0.011553971421031322,1.8047242558967078e-05,33.0
776.0,776.0,-2.1310719718785873,776.0,1.568928028121413,0.01157166354451615,1.7334093895676594e-05,33.0
777.0,777.0,-2.11949112288979,777.0,1.5805088771102105,0.011588641930046243,1.6619877256623526e-05,33.0
778.0,778.0,-2.107893650419115,778.0,1.5921063495808854,0.01160490553114767,1.5904636650437222e-05,33.0
779.0,779.0,-2.0962802698532954,779.0,1.6037197301467048,0.011620453345405688,1.5188416148513504e-05,33.0
780.0,780.0,-2.084651697560347,780.0,1.6153483024396533,0.011635284414526902,1.4471259880849358e-05,33.0
781.0,781.0,-2.0730086508453844,781.0,1.6269913491546157,0.0116493978243948,1.3753212036117187e-05,33.0
782.0,782.0,-2.0613518479063746,782.0,1.6386481520936256,0.011662792705132038,1.3034316857341933e-05,33.0
783.0,783.0,-2.0496820077898286,783.0,1.6503179922101716,0.011675468231147313,1.2314618637652918e-05,33.0
784.0,784.0,-2.037999850346457,784.0,1.662000149653543,0.011687423621189127,1.1594161720483347e-05,33.0
785.0,785.0,-2.0263060961867567,785.0,1.6736939038132435,0.011698658138393039,1.0872990495233036e-05,33.0
786.0,786.0,-2.014601466636569,786.0,1.6853985333634314,0.011709171090326735,1.0151149394849749e-05,33.0
787.0,787.0,-2.002886683692575,787.0,1.6971133163074248,0.011718961829032417,9.42868289317125e-06,33.0
788.0,788.0,-1.9911624699777724,788.0,1.7088375300222278,0.01172802975106654,8.705635502160746e-06,33.0
789.0,789.0,-1.9794295486968854,789.0,1.7205704513031148,0.011736374297536645,7.982051769228336e-06,33.0
790.0,790.0,-1.9676886435917686,790.0,1.7323113564082315,0.01174399495413572,7.2579762748647155e-06,33.0
791.0,791.0,-1.9559404788967505,791.0,1.7440595211032497,0.01175089125117428,6.5334536281778525e-06,33.0
792.0,792.0,-1.94418577929397,792.0,1.75581422070603,0.011757062763605771,5.8085284672181055e-06,33.0
793.0,793.0,-1.9324252698686692,793.0,1.767574730131331,0.011762509111059284,5.08324545461476e-06,33.0
794.0,794.0,-1.920659676064464,794.0,1.779340323935536,0.01176722995785621,4.357649273155386e-06,33.0
795.0,795.0,-1.9088897236386038,795.0,1.7911102763613964,0.011771225013034086,3.631784626051288e-06,33.0
796.0,796.0,-1.8971161386171926,796.0,1.8028838613828075,0.011774494030363758,2.9056962325507716e-06,33.0
797.0,797.0,-1.8853396472504163,797.0,1.814660352749584,0.011777036808364436,2.179428825550736e-06,33.0
798.0,798.0,-1.8735609759677314,798.0,1.8264390240322688,0.011778853190316048,1.4530271488769738e-06,33.0
799.0,799.0,-1.861780851333068,799.0,1.8382191486669321,0.01177994306426884,7.265359548706567e-07,33.0
800.0,800.0,-1.8500000000000005,800.0,1.8499999999999996,0.011780306363050877,-8.673015543537974e-19,33.0
801.0,801.0,-1.8382191486669328,801.0,1.8617808513330674,0.011779943064268838,-7.265359548723913e-07,33.0
802.0,802.0,-1.8264390240322697,802.0,1.8735609759677305,0.011778853190316045,-1.4530271488735045e-06,33.0
803.0,803.0,-1.8146603527495848,803.0,1.8853396472504154,0.01177703680836444,-2.179428825545532e-06,33.0
804.0,804.0,-1.8028838613828082,804.0,1.897116138617192,0.011774494030363765,-2.905696232551639e-06,33.0
805.0,805.0,-1.7911102763613973,805.0,1.9088897236386029,0.01177122501303409,-3.6317846260564916e-06,33.0
806.0,806.0,-1.7793403239355368,806.0,1.9206596760644634,0.011767229957856206,-4.357649273160591e-06,33.0
807.0,807.0,-1.7675747301313316,807.0,1.9324252698686686,0.011762509111059277,-5.083245454616495e-06,33.0
808.0,808.0,-1.755814220706031,808.0,1.9441857792939692,0.011757062763605764,-5.8085284675511495e-06,33.0
809.0,809.0,-1.7440595211032504,809.0,1.9559404788967498,0.011750891251173607,-6.533453628174384e-06,33.0
810.0,810.0,-1.7323113564082337,810.0,1.9676886435917664,0.01174399495413572,-7.257976274195158e-06,33.0
811.0,811.0,-1.7205704513031155,811.0,1.9794295486968847,0.011736374297537312,-7.982051769228336e-06,33.0
812.0,812.0,-1.7088375300222285,812.0,1.9911624699777717,0.01172802975106654,-8.705635502486852e-06,33.0
813.0,813.0,-1.6971133163074257,813.0,2.0028866836925747,0.011718961829032431,-9.428682893178187e-06,33.0
814.0,814.0,-1.6853985333634323,814.0,2.014601466636568,0.011709171090326721,-1.0151149394856688e-05,33.0
815.0,815.0,-1.6736939038132443,815.0,2.026306096186756,0.011698658138393039,-1.0872990495226097e-05,33.0
816.0,816.0,-1.6620001496535437,816.0,2.0379998503464565,0.011687423621189127,-1.1594161720497224e-05,33.0
817.0,817.0,-1.6503179922101725,817.0,2.0496820077898277,0.011675468231147285,-1.2314618637319873e-05,33.0
818.0,818.0,-1.6386481520936265,818.0,2.0613518479063737,0.011662792705132704,-1.3034316857321118e-05,33.0
819.0,819.0,-1.6269913491546153,819.0,2.073008650845385,0.011649397824394813,-1.3753212037095505e-05,33.0
820.0,820.0,-1.6153483024396542,820.0,2.084651697560346,0.011635284414525611,-1.4471259880863234e-05,33.0
821.0,821.0,-1.6037197301467068,821.0,2.0962802698532936,0.011620453345405674,-1.5188416147542123e-05,33.0
822.0,822.0,-1.5921063495808863,822.0,2.107893650419114,0.011604905531148322,-1.5904636650416406e-05,33.0
823.0,823.0,-1.5805088771102112,823.0,2.119491122889789,0.011588641930046271,-1.661987725694963e-05,33.0
824.0,824.0,-1.5689280281214137,824.0,2.1310719718785864,0.01157166354451615,-1.733409389569047e-05,33.0
825.0,825.0,-1.5573645169758077,825.0,2.1426354830241925,0.011553971421031322,-1.8047242558967078e-05,33.0
826.0,826.0,-1.5458190569652321,826.0,2.1541809430347683,0.011535566650060992,-1.8759279302992658e-05,33.0
827.0,827.0,-1.5342923602680418,827.0,2.1657076397319583,0.011516450366002795,-1.9470160252159407e-05,33.0
828.0,828.0,-1.522785137905187,828.0,2.177214862094813,0.011496623747113301,-2.0179841601061994e-05,33.0
829.0,829.0,-1.5112980996963448,829.0,2.188701900303655,0.011476088015436535,-2.088827961878919e-05,33.0
830.0,830.0,-1.4998319542161416,830.0,2.2001680457838586,0.011454844436725875,-2.1595430648734337e-05,33.0
831.0,831.0,-1.4883874087504425,831.0,2.2116125912495574,0.011432894320372939,-2.2301251112846546e-05,33.0
832.0,832.0,-1.4769651692527177,832.0,2.2230348307472827,0.01141023901932096,-2.3005697515912434e-05,33.0
833.0,833.0,-1.4655659403005057,833.0,2.2344340596994945,0.011386879929985091,-2.3708726445255205e-05,33.0
834.0,834.0,-1.4541904250519406,834.0,2.2458095749480593,0.011362818492166363,-2.4410294575053185e-05,33.0
835.0,835.0,-1.4428393252023892,835.0,2.257160674797611,0.011338056188963337,-2.511035866840786e-05,33.0
836.0,836.0,-1.4315133409411562,836.0,2.268486659058844,0.01131259454668191,-2.58088755815275e-05,33.0
837.0,837.0,-1.4202131709083021,837.0,2.279786829091698,0.011286435134738582,-2.650580226383897e-05,33.0
838.0,838.0,-1.4089395121515442,838.0,2.2910604878484557,0.011259579565570024,-2.720109576043363e-05,33.0
839.0,839.0,-1.3976930600832573,839.0,2.302306939916743,0.011232029494531432,-2.7894713219098924e-05,33.0
840.0,840.0,-1.3864745084375794,840.0,2.313525491562421,0.011203786619792025,-2.8586611890124666e-05,33.0
841.0,841.0,-1.3752845492276207,841.0,2.3247154507723797,0.011174852682233767,-2.927674912574086e-05,33.0
842.0,842.0,-1.3641238727027765,842.0,2.3358761272972237,0.01114522946534797,-2.9965082387108334e-05,33.0
843.0,843.0,-1.3529931673061433,843.0,2.347006832693857,0.01111491879512003,-3.065156924673707e-05,33.0
844.0,844.0,-1.3418931196320636,844.0,2.3581068803679366,0.011083922539921177,-3.133616738874698e-05,33.0
845.0,845.0,-1.3308244143837604,845.0,2.3691755856162398,0.01105224261039267,-3.201883461309244e-05,33.0
846.0,846.0,-1.319787734331115,846.0,2.3802122656688853,0.011019880959329095,-3.269952883715655e-05,33.0
847.0,847.0,-1.3087837602685375,847.0,2.3912162397314627,0.010986839581559351,-3.337820810020165e-05,33.0
848.0,848.0,-1.2978131709729828,848.0,2.402186829027017,0.010953120513821038,-3.405483056343328e-05,33.0
849.0,849.0,-1.2868766431620757,849.0,2.4131233568379242,0.01091872583464131,-3.472935451254304e-05,33.0
850.0,850.0,-1.2759748514523663,850.0,2.424025148547634,0.010883657664206155,-3.540173836412697e-05,33.0
851.0,851.0,-1.265108468317718,851.0,2.434891531682282,0.01084791816422841,-3.6071940665587125e-05,33.0
852.0,852.0,-1.2542781640478289,852.0,2.4457218359521713,0.010811509537817225,-3.673992009506987e-05,33.0
853.0,853.0,-1.243484606706883,853.0,2.456515393293117,0.010774434029346192,-3.7405635467383594e-05,33.0
854.0,854.0,-1.2327284620923369,854.0,2.4672715379076635,0.010736693924310963,-3.806904573826455e-05,33.0
855.0,855.0,-1.2220103936938573,855.0,2.477989606306143,0.010698291549188844,-3.87301100019256e-05,33.0
856.0,856.0,-1.2113310626523912,856.0,2.488668937347609,0.010659229271301305,-3.938878749509177e-05,33.0
857.0,857.0,-1.20069112771938,857.0,2.4993088722806203,0.010619509498665494,-4.004503760323826e-05,33.0
858.0,858.0,-1.1900912452161276,858.0,2.5099087547838725,0.010579134679844265,-4.069881986024838e-05,33.0
859.0,859.0,-1.1795320689933182,859.0,2.520467931006682,0.010538107303798372,-4.1350093948629464e-05,33.0
860.0,860.0,-1.1690142503906802,860.0,2.5309857496093198,0.01049642989973606,-4.199881970416183e-05,33.0
861.0,861.0,-1.1585384381968076,861.0,2.5414615618031924,0.010454105036955952,-4.264495712094873e-05,33.0
862.0,862.0,-1.1481052786091404,862.0,2.55189472139086,0.01041113532468654,-4.328846635160273e-05,33.0
863.0,863.0,-1.137715415194108,863.0,2.562284584805892,0.01036752341192869,-4.392930770674194e-05,33.0
864.0,864.0,-1.1273694888474277,864.0,2.5726305111525725,0.010323271987296144,-4.456744166114741e-05,33.0
865.0,865.0,-1.1170681377545677,865.0,2.5829318622454327,0.010278383778845702,-4.520282885761474e-05,33.0
866.0,866.0,-1.1068119973513884,866.0,2.5931880026486116,0.010232861553910016,-4.583543010476158e-05,33.0
867.0,867.0,-1.0966017002849415,867.0,2.6033982997150584,0.010186708118932165,-4.6465206380937835e-05,33.0
868.0,868.0,-1.086437876374444,868.0,2.613562123625556,0.01013992631929062,-4.7092118839860366e-05,33.0
869.0,869.0,-1.0763211525724294,869.0,2.6236788474275707,0.010092519039122548,-4.771612881075268e-05,33.0
870.0,870.0,-1.0662521529260767,870.0,2.6337478470739235,0.0100444892011485,-4.833719779822899e-05,33.0
871.0,871.0,-1.0562314985387147,871.0,2.6437685014612855,0.00999583976649595,-4.895528748649002e-05,33.0
872.0,872.0,-1.0462598075315062,872.0,2.653740192468494,0.009946573734515584,-4.957035974598915e-05,33.0
873.0,873.0,-1.0363376950053214,873.0,2.663662304994679,0.009896694142591516,-5.0182376630656474e-05,33.0
874.0,874.0,-1.0264657730028026,874.0,2.6735342269971976,0.009846204065963132,-5.079130037773616e-05,33.0
875.0,875.0,-1.0166446504705975,875.0,2.6833553495294025,0.009795106617535623,-5.139709341808934e-05,33.0
876.0,876.0,-1.0068749332218043,876.0,2.6931250667781956,0.009743404947681238,-5.199971837514565e-05,33.0
877.0,877.0,-0.997157223898604,877.0,2.702842776101396,0.009691102244051912,-5.2599138063047745e-05,33.0
878.0,878.0,-0.9874921219350825,878.0,2.7125078780649177,0.009638201731384235,-5.319531549312815e-05,33.0
879.0,879.0,-0.977880223520255,879.0,2.722119776479745,0.009584706671299131,-5.3788213877107384e-05,33.0
880.0,880.0,-0.9683221215612909,880.0,2.7316778784387092,0.009530620362100435,-5.4377796627849615e-05,33.0
881.0,881.0,-0.9588184056469422,881.0,2.741181594353058,0.009475946138573069,-5.496402735965406e-05,33.0
882.0,882.0,-0.9493696620111746,882.0,2.7506303379888255,0.00942068737178104,-5.5546869891597516e-05,33.0
883.0,883.0,-0.9399764734970016,883.0,2.7600235265029984,0.009364847468858942,-5.612628825394781e-05,33.0
884.0,884.0,-0.9306394195205349,884.0,2.769360580479465,0.009308429872797128,-5.6702246685880646e-05,33.0
885.0,885.0,-0.9213590760352492,885.0,2.778640923964751,0.009251438062237789,-5.7274709635295656e-05,33.0
886.0,886.0,-0.912136015496443,886.0,2.787863984503557,0.009193875551260505,-5.784364176793053e-05,33.0
887.0,887.0,-0.9029708068259339,887.0,2.7970291931740663,0.009135745889160102,-5.8409007967103854e-05,33.0
888.0,888.0,-0.8938640153769652,888.0,2.806135984623035,0.009077052660232728,-5.897077333213983e-05,33.0
889.0,889.0,-0.8848162028993318,889.0,2.8151837971006684,0.009017799483556868,-5.9528903182887275e-05,33.0
890.0,890.0,-0.8758279275047254,890.0,2.8241720724952746,0.008957990012770395,-6.0083363065340074e-05,33.0
891.0,891.0,-0.8668997436323085,891.0,2.8331002563676915,0.008897627935840353,-6.0634118750123507e-05,33.0
892.0,892.0,-0.8580322020145221,892.0,2.841967797985478,0.00883671697484305,-6.118113623182715e-05,33.0
893.0,893.0,-0.8492258496431011,893.0,2.850774150356899,0.008775260885735183,-6.172438173698276e-05,33.0
894.0,894.0,-0.840481229735341,894.0,2.859518770264659,0.00871326345811799,-6.226382172580365e-05,33.0
895.0,895.0,-0.831798881700587,895.0,2.868201118299413,0.00865072851500491,-6.279942288976634e-05,33.0
896.0,896.0,-0.8231793411069672,896.0,2.876820658893033,0.00858765991259058,-6.333115215418138e-05,33.0
897.0,897.0,-0.814623139648345,897.0,2.885376860351655,0.008524061540013374,-6.38589766852109e-05,33.0
898.0,898.0,-0.8061308051115288,898.0,2.893869194888471,0.008459937319110373,-6.438286388955533e-05,33.0
899.0,899.0,-0.7977028613437163,899.0,2.9022971386562837,0.008395291204180547,-6.490278141297766e-05,33.0
900.0,900.0,-0.7893398282201791,900.0,2.910660171779821,0.008330127181742695,-6.541869714516045e-05,33.0
901.0,901.0,-0.7810422216121928,901.0,2.9189577783878073,0.008264449270288925,-6.593057922466201e-05,33.0
902.0,902.0,-0.7728105533552161,902.0,2.927189446644784,0.008198261520032696,-6.643839603694524e-05,33.0
903.0,903.0,-0.7646453312173258,903.0,2.9353546687826744,0.008131568012666257,-6.694211621413284e-05,33.0
904.0,904.0,-0.7565470588678831,904.0,2.943452941132117,0.008064372861109202,-6.744170864262657e-05,33.0
905.0,905.0,-0.7485162358464725,905.0,2.9514837641535276,0.007996680209250677,-6.793714246446738e-05,33.0
906.0,906.0,-0.7405533575320851,906.0,2.959446642467915,0.007928494231695237,-6.842838707537287e-05,33.0
907.0,907.0,-0.7326589151125669,907.0,2.9673410848874333,0.007859819133509001,-6.891541212653002e-05,33.0
908.0,908.0,-0.7248333955543111,908.0,2.975166604445689,0.007790659149961933,-6.939818753200933e-05,33.0
909.0,909.0,-0.7170772815722237,909.0,2.9829227184277762,0.0077210185462591886,-6.987668346735357e-05,33.0
910.0,910.0,-0.7093910515999533,910.0,2.990608948400047,0.007650901617286242,-7.035087036787997e-05,33.0
911.0,911.0,-0.701775179760368,911.0,2.998224820239632,0.007580312687343645,-7.082071893609484e-05,33.0
912.0,912.0,-0.694230135836317,912.0,3.005769864163683,0.007509256109877342,-7.128620014316495e-05,33.0
913.0,913.0,-0.6867563852416478,913.0,3.0132436147583523,0.007437736267210508,-7.174728522745091e-05,33.0
914.0,914.0,-0.6793543889925053,914.0,3.020645611007495,0.007365757570276817,-7.220394569586857e-05,33.0
915.0,915.0,-0.6720246036788831,915.0,3.027975396321117,0.007293324458349575,-7.265615332941524e-05,33.0
916.0,916.0,-0.6647674814364652,916.0,3.035232518563535,0.007220441398763959,-7.310388018503226e-05,33.0
917.0,917.0,-0.6575834699187346,917.0,3.0424165300812653,0.007147112886642446,-7.354709859358298e-05,33.0
918.0,918.0,-0.6504730122693643,918.0,3.049526987730636,0.007073343444621114,-7.398578116171638e-05,33.0
919.0,919.0,-0.6434365470948737,919.0,3.0565634529051264,0.006999137622571369,-7.441990077850576e-05,33.0
920.0,920.0,-0.6364745084375782,920.0,3.063525491562422,0.006924499997312986,-7.484943061387172e-05,33.0
921.0,921.0,-0.6295873257488194,921.0,3.070412674251181,0.006849435172339013,-7.527434411744638e-05,33.0
922.0,922.0,-0.6227754238624652,922.0,3.077224576137535,0.006773947777531107,-7.569461502521404e-05,33.0
923.0,923.0,-0.616039222968711,923.0,3.0839607770312893,0.0066980424688711775,-7.611021736065744e-05,33.0
924.0,924.0,-0.6093791385881568,924.0,3.0906208614118436,0.006621723928154453,-7.652112543312105e-05,33.0
925.0,925.0,-0.6027955815461823,925.0,3.097204418453818,0.006544996862704418,-7.692731383990119e-05,33.0
926.0,926.0,-0.596288957947595,926.0,3.1037110420524052,0.006467866005081725,-7.732875747077641e-05,33.0
927.0,927.0,-0.589859669151588,927.0,3.110140330848412,0.006390336112790091,-7.772543150909649e-05,33.0
928.0,928.0,-0.5835081117469771,928.0,3.116491888253023,0.006312411967983053,-7.811731143087281e-05,33.0
929.0,929.0,-0.5772346775277448,929.0,3.1227653224722554,0.006234098377171711,-7.85043730059222e-05,33.0
930.0,930.0,-0.5710397534688623,930.0,3.128960246531138,0.006155400170929217,-7.888659230395244e-05,33.0
931.0,931.0,-0.5649237217024252,931.0,3.135076278297575,0.006076322203586368,-7.926394569304433e-05,33.0
932.0,932.0,-0.5588869594940846,932.0,3.1411130405059158,0.005996869352939154,-7.963640983879639e-05,33.0
933.0,933.0,-0.5529298392197677,933.0,3.1470701607802325,0.0059170465199460875,-8.000396171002192e-05,33.0
934.0,934.0,-0.547052728342714,934.0,3.152947271657286,0.0058368586284243806,-8.03665785793405e-05,33.0
935.0,935.0,-0.5412559893908044,935.0,3.1587440106091957,0.005756310624746111,-8.072423802315489e-05,33.0
936.0,936.0,-0.5355399799342049,936.0,3.1644600200657953,0.005675407477534472,-8.107691792235451e-05,33.0
937.0,937.0,-0.5299050525633027,937.0,3.1700949474366977,0.0055941541773585545,-8.142459646567972e-05,33.0
938.0,938.0,-0.5243515548669608,938.0,3.1756484451330396,0.0055125557364228885,-8.176725215208874e-05,33.0
939.0,939.0,-0.5188798294110752,939.0,3.181120170588925,0.0054306171882575185,-8.210486378945923e-05,33.0
940.0,940.0,-0.5134902137174486,940.0,3.1865097862825515,0.005348343587410164,-8.243741049512332e-05,33.0
941.0,941.0,-0.5081830402429632,941.0,3.1918169597570367,0.005265740009135247,-8.276487170145403e-05,33.0
942.0,942.0,-0.5029586363590766,942.0,3.1970413636409236,0.005182811549074903,-8.308722715495428e-05,33.0
943.0,943.0,-0.4978173243316317,943.0,3.2021826756683685,0.005099563322949852,-8.340445691484918e-05,33.0
944.0,944.0,-0.49275942130097117,944.0,3.207240578699029,0.005016000466243254,-8.371654135806207e-05,33.0
945.0,945.0,-0.48778523926237893,945.0,3.2122147607376212,0.004932128133881643,-8.402346118052337e-05,33.0
946.0,946.0,-0.4828950850468321,946.0,3.2171049149531683,0.00484795149991619,-8.432519739592701e-05,33.0
947.0,947.0,-0.4780892603020801,947.0,3.22191073969792,0.004763475757206151,-8.462173133693291e-05,33.0
948.0,948.0,-0.47336806147402877,948.0,3.2266319385259714,0.004678706117097742,-8.491304465891817e-05,33.0
949.0,949.0,-0.46873177978846137,949.0,3.231268220211539,0.004593647809100109,-8.519911934012042e-05,33.0
950.0,950.0,-0.4641807012330701,950.0,3.23581929876693,0.00450830608056394,-8.547993768144905e-05,33.0
951.0,951.0,-0.4597151065398193,951.0,3.240284893460181,0.004422686196357833,-8.575548230796304e-05,33.0
952.0,952.0,-0.4553352711676235,952.0,3.244664728832377,0.004336793438543972,-8.602573617195496e-05,33.0
953.0,953.0,-0.4510414652853587,953.0,3.2489585347146415,0.0042506331060483534,-8.629068255248284e-05,33.0
954.0,954.0,-0.4468339537551991,954.0,3.253166046244801,0.004164210514337416,-8.655030505490423e-05,33.0
955.0,955.0,-0.4427129961162741,955.0,3.257287003883726,0.004077530995089222,-8.68045876146804e-05,33.0
956.0,956.0,-0.4386788465686624,956.0,3.2613211534313375,0.0039905998958625,-8.705351449824244e-05,33.0
957.0,957.0,-0.4347317539577096,957.0,3.2652682460422904,0.003903422579766111,-8.729707030207528e-05,33.0
958.0,958.0,-0.43087196175868225,958.0,3.269128038241318,0.0038160044251299495,-8.753523995374896e-05,33.0
959.0,959.0,-0.42709970806174336,959.0,3.2729002919382566,0.0037283508251723637,-8.776800871489146e-05,33.0
960.0,960.0,-0.42341522555727007,960.0,3.27658477444273,0.003640467187665129,-8.799536218132685e-05,33.0
961.0,961.0,-0.41981874152149823,961.0,3.280181258478502,0.0035523589346006168,-8.821728628310601e-05,33.0
962.0,962.0,-0.41631047780250485,962.0,3.2836895221974953,0.003464031501856721,-8.843376728542232e-05,33.0
963.0,963.0,-0.41289065080652154,963.0,3.2871093491934786,0.003375490338862216,-8.864479179080497e-05,33.0
964.0,964.0,-0.40955947148458516,964.0,3.290440528515415,0.0032867409082573177,-8.8850346739591e-05,33.0
965.0,965.0,-0.4063171453195289,965.0,3.2936828546804713,0.003197788685558112,-8.905041940906342e-05,33.0
966.0,966.0,-0.40316387231330286,966.0,3.2968361276866975,0.003108639158818859,-8.924499741597573e-05,33.0
967.0,967.0,-0.4000998469746393,967.0,3.299900153025361,0.0030192978282913914,-8.943406871791056e-05,33.0
968.0,968.0,-0.39712525830705303,968.0,3.302874741692947,0.002929770206084717,-8.961762161252844e-05,33.0
969.0,969.0,-0.39424028979718617,969.0,3.305759710202814,0.0028400618158259372,-8.979564473753489e-05,33.0
970.0,970.0,-0.39144511940348536,970.0,3.308554880596515,0.002750178192319932,-8.996812707420403e-05,33.0
971.0,971.0,-0.3887399195452257,971.0,3.3112600804547743,0.002660124881203247,-9.013505794695784e-05,33.0
972.0,972.0,-0.3861248570918787,972.0,3.3138751429081212,0.0025699074386046354,-9.029642702194439e-05,33.0
973.0,973.0,-0.38360009335281386,973.0,3.3163999066471863,0.0024795314308018053,-9.045222431017046e-05,33.0
974.0,974.0,-0.38116578406735147,974.0,3.3188342159326485,0.00238900243387571,-9.060244016824418e-05,33.0
975.0,975.0,-0.378822079395154,975.0,3.321177920604846,0.0022983260333658243,-9.074706529734132e-05,33.0
976.0,976.0,-0.37656912390696706,976.0,3.323430876093033,0.0022075078239265173,-9.088609074411422e-05,33.0
977.0,977.0,-0.3744070565756963,977.0,3.325592943424304,0.0021165534089805245,-9.101950790226597e-05,33.0
978.0,978.0,-0.37233601076783973,978.0,3.3276639892321604,0.0020254684003721845,-9.114730851306809e-05,33.0
979.0,979.0,-0.3703561142352567,979.0,3.3296438857647432,0.0019342584180198888,-9.126948466504732e-05,33.0
980.0,980.0,-0.36846748910729366,980.0,3.3315325108927065,0.0018429290895699574,-9.138602879372493e-05,33.0
981.0,981.0,-0.3666702518832434,981.0,3.333329748116757,0.001751486050049622,-9.149693368463086e-05,33.0
982.0,982.0,-0.36496451342516356,982.0,3.335035486574837,0.001659934941514884,-9.160219247209956e-05,33.0
983.0,983.0,-0.36335037895103817,983.0,3.336649621048962,0.0015682814127059167,-9.170179863884071e-05,33.0
984.0,984.0,-0.36182794802828355,984.0,3.338172051971717,0.0014765311186957933,-9.17957460187858e-05,33.0
985.0,985.0,-0.3603973145676109,985.0,3.3396026854323893,0.0013846897205402051,-9.188402879565793e-05,33.0
986.0,986.0,-0.3590585668172308,986.0,3.3409414331827696,0.0012927628849290587,-9.196664150348517e-05,33.0
987.0,987.0,-0.3578117873574107,987.0,3.3421882126425895,0.001200756283835177,-9.204357902766796e-05,33.0
988.0,988.0,-0.3566570530953803,988.0,3.34334294690462,0.00110867559416377,-9.211483660482388e-05,33.0
989.0,989.0,-0.3555944352605884,989.0,3.3444055647394118,0.0010165264974014538,-9.218040982318716e-05,33.0
990.0,990.0,-0.3546239994003082,990.0,3.3453760005996918,0.0009243146792649294,-9.224029462300771e-05,33.0
991.0,991.0,-0.35374580537559486,991.0,3.3462541946244055,0.0008320458293492112,-9.229448729644909e-05,33.0
992.0,992.0,-0.35295990735759264,992.0,3.3470400926424073,0.0007397256407765151,-9.234298448820811e-05,33.0
993.0,993.0,-0.3522663538241928,993.0,3.3477336461758074,0.0006473598098432542,-9.238578319585518e-05,33.0
994.0,994.0,-0.3516651875570447,994.0,3.3483348124429555,0.0005549540356682514,-9.242288076928653e-05,33.0
995.0,995.0,-0.35115644563891535,995.0,3.3488435543610846,0.0004625140198408349,-9.245427491145189e-05,33.0
996.0,996.0,-0.3507401594514026,996.0,3.349259840548598,0.00037004546606759966,-9.247996367880365e-05,33.0
997.0,997.0,-0.35041635467299903,997.0,3.349583645327001,0.0002775540798196082,-9.249994548102433e-05,33.0
